gene,p_value,slope,ctrl,condition,p_value_adj,age_group,dataset,comparison,cell_type
KLF12,2.0939773444394313e-05,1.1582349388245976,DMSO,Ruxolitinib,3.596178482841632e-05,All age groups,op,Ruxolitinib,NK
KLF13,1.524709344872348e-37,0.9996078032532858,DMSO,Ruxolitinib,1.062812102161019e-36,All age groups,op,Ruxolitinib,NK
KLF2,2.5980207577445248e-06,-0.7186979026360292,DMSO,Ruxolitinib,4.8867533300432735e-06,All age groups,op,Ruxolitinib,NK
KLF3,0.07070566605585252,-0.4708271634964518,DMSO,Ruxolitinib,0.08819601502756341,All age groups,op,Ruxolitinib,NK
KLF6,2.6519944878535854e-34,-0.5378877633298741,DMSO,Ruxolitinib,1.6540070884771046e-33,All age groups,op,Ruxolitinib,NK
KLF9,2.1366580002793815e-21,1.4886750576837666,DMSO,Ruxolitinib,7.672544637366871e-21,All age groups,op,Ruxolitinib,NK
KMT2A,0.7455921990761862,-0.09148717699791575,DMSO,Ruxolitinib,0.7616609964700696,All age groups,op,Ruxolitinib,NK
LCOR,7.410503583003739e-72,1.238651258038183,DMSO,Ruxolitinib,1.5902041068132512e-70,All age groups,op,Ruxolitinib,NK
LCORL,1.3203537419378267e-20,1.3197455061491705,DMSO,Ruxolitinib,4.5351280701342746e-20,All age groups,op,Ruxolitinib,NK
LEF1,0.0015353700582101714,-1.8123103575289872,DMSO,Ruxolitinib,0.002303055087315257,All age groups,op,Ruxolitinib,NK
LIN54,0.002969386210146954,-3.091419049427794,DMSO,Ruxolitinib,0.004239424890390531,All age groups,op,Ruxolitinib,NK
MAFF,0.0002592275873358532,-1.222451656573524,DMSO,Ruxolitinib,0.00042370302205929107,All age groups,op,Ruxolitinib,NK
MAX,0.3011821385266462,-0.2540449685381628,DMSO,Ruxolitinib,0.33990555633721503,All age groups,op,Ruxolitinib,NK
MAZ,0.00039169075051908594,-3.60606580586191,DMSO,Ruxolitinib,0.0006315014141021998,All age groups,op,Ruxolitinib,NK
MBD4,0.6451596546663976,-0.03631007138024068,DMSO,Ruxolitinib,0.6765612307784789,All age groups,op,Ruxolitinib,NK
MEF2A,0.681075250601674,-0.042050227215556873,DMSO,Ruxolitinib,0.7079597999675294,All age groups,op,Ruxolitinib,NK
MEF2C,7.951520742976984e-09,1.0204224145468288,DMSO,Ruxolitinib,1.7612246879304163e-08,All age groups,op,Ruxolitinib,NK
MEF2D,4.506697156012554e-09,0.24994399705099238,DMSO,Ruxolitinib,1.0369778892960925e-08,All age groups,op,Ruxolitinib,NK
MGA,7.585317262066454e-62,1.794746959133306,DMSO,Ruxolitinib,8.988600955548748e-61,All age groups,op,Ruxolitinib,NK
MSC,5.030182760176637e-07,-0.5456059206660976,DMSO,Ruxolitinib,9.934610951348859e-07,All age groups,op,Ruxolitinib,NK
MTF2,0.004242670432940852,-0.743155609311365,DMSO,Ruxolitinib,0.0060210352850717476,All age groups,op,Ruxolitinib,NK
MXD1,5.85817067266106e-19,1.603957631909779,DMSO,Ruxolitinib,1.8761979046225287e-18,All age groups,op,Ruxolitinib,NK
MXD3,0.012698787285588514,-4.162481046704947,DMSO,Ruxolitinib,0.016720069926024875,All age groups,op,Ruxolitinib,NK
MXD4,0.864309839513442,0.03559632583295406,DMSO,Ruxolitinib,0.871665667934833,All age groups,op,Ruxolitinib,NK
MXI1,0.0006316945174568548,-0.47809169818071234,DMSO,Ruxolitinib,0.0009914675538892357,All age groups,op,Ruxolitinib,NK
MYBL1,0.9726691703705673,-0.005930833980871834,DMSO,Ruxolitinib,0.9767906499060358,All age groups,op,Ruxolitinib,NK
MYC,0.0014620670046197179,-2.244935076325938,DMSO,Ruxolitinib,0.0022070692999673447,All age groups,op,Ruxolitinib,NK
NCOA1,0.40424173640741934,0.3752223477687148,DMSO,Ruxolitinib,0.44354301633591847,All age groups,op,Ruxolitinib,NK
NCOA2,7.158664018741132e-08,0.4670475606432834,DMSO,Ruxolitinib,1.488248572317235e-07,All age groups,op,Ruxolitinib,NK
NCOA3,9.933415689991954e-31,0.9846361783971808,DMSO,Ruxolitinib,5.47492911285603e-30,All age groups,op,Ruxolitinib,NK
NFAT5,3.319859986999283e-06,1.1228907499496839,DMSO,Ruxolitinib,6.1469282571783604e-06,All age groups,op,Ruxolitinib,NK
NFATC2,0.011945044929836095,0.6014056285195616,DMSO,Ruxolitinib,0.015815506415481313,All age groups,op,Ruxolitinib,NK
NFATC3,0.03141125533787987,0.6859334603845374,DMSO,Ruxolitinib,0.04002401889826629,All age groups,op,Ruxolitinib,NK
NFE2L2,0.004312098819488025,-0.39138286930081395,DMSO,Ruxolitinib,0.006083139406063464,All age groups,op,Ruxolitinib,NK
NFIC,0.0019425766439115965,-1.9746490136792048,DMSO,Ruxolitinib,0.0028774416537940524,All age groups,op,Ruxolitinib,NK
NFKB1,1.0492688787279856e-17,-0.794960995749932,DMSO,Ruxolitinib,3.315689656780434e-17,All age groups,op,Ruxolitinib,NK
NFKB2,0.24919089524794724,-0.32673752030739855,DMSO,Ruxolitinib,0.28950118712629164,All age groups,op,Ruxolitinib,NK
NFYB,0.000118606753412858,-2.387664716277041,DMSO,Ruxolitinib,0.0001965720318800514,All age groups,op,Ruxolitinib,NK
NFYC,3.6261103464305315e-07,-0.9533950650436208,DMSO,Ruxolitinib,7.221749177344841e-07,All age groups,op,Ruxolitinib,NK
NR1D2,0.45236435101257677,0.08033692043529357,DMSO,Ruxolitinib,0.4904425588695308,All age groups,op,Ruxolitinib,NK
NR1H2,0.09134549404994291,-0.3725632410266755,DMSO,Ruxolitinib,0.11334493240752078,All age groups,op,Ruxolitinib,NK
NR2C2,3.1526175965075833e-43,2.1012882230348042,DMSO,Ruxolitinib,2.4905679012409907e-42,All age groups,op,Ruxolitinib,NK
NR3C1,2.0761277929920875e-05,1.0645895890571857,DMSO,Ruxolitinib,3.59154953970164e-05,All age groups,op,Ruxolitinib,NK
NR4A1,2.4057100630860353e-09,-0.6312768183876861,DMSO,Ruxolitinib,5.7015328495139035e-09,All age groups,op,Ruxolitinib,NK
NR4A2,1.9797593526112403e-05,-1.1280218319738797,DMSO,Ruxolitinib,3.450021813006353e-05,All age groups,op,Ruxolitinib,NK
PHF20,1.7252888491158833e-24,-0.8121063989927263,DMSO,Ruxolitinib,7.173569425271304e-24,All age groups,op,Ruxolitinib,NK
PHF21A,1.2248655360363783e-62,1.4043820364949935,DMSO,Ruxolitinib,1.612739622447898e-61,All age groups,op,Ruxolitinib,NK
PLSCR1,2.5331539901693994e-15,-1.2413039745446668,DMSO,Ruxolitinib,7.504468695876846e-15,All age groups,op,Ruxolitinib,NK
POU2F1,1.6340656034457325e-27,0.6026203332778325,DMSO,Ruxolitinib,7.745470960332771e-27,All age groups,op,Ruxolitinib,NK
POU2F2,5.438886347047208e-10,-0.515760851960619,DMSO,Ruxolitinib,1.3215538514792932e-09,All age groups,op,Ruxolitinib,NK
PRDM1,0.03513250133732402,0.8601742857176347,DMSO,Ruxolitinib,0.04452621827243739,All age groups,op,Ruxolitinib,NK
PRDM2,6.787466725601958e-05,0.5389963012085061,DMSO,Ruxolitinib,0.00011408720666437335,All age groups,op,Ruxolitinib,NK
PREB,5.044217817082098e-19,-0.9684108179910477,DMSO,Ruxolitinib,1.6376433186965169e-18,All age groups,op,Ruxolitinib,NK
RARA,0.0512466797230292,-0.37921276854394753,DMSO,Ruxolitinib,0.06426170949395725,All age groups,op,Ruxolitinib,NK
RBPJ,3.5067530339770117e-06,-1.3411836069439038,DMSO,Ruxolitinib,6.442639294981021e-06,All age groups,op,Ruxolitinib,NK
REL,0.3536921891890662,-0.3903273140646491,DMSO,Ruxolitinib,0.3935448302244539,All age groups,op,Ruxolitinib,NK
RELB,0.09256740249334174,-0.29209624135922113,DMSO,Ruxolitinib,0.11402588153305684,All age groups,op,Ruxolitinib,NK
REST,1.1726080393365354e-08,-1.2921244490512482,DMSO,Ruxolitinib,2.5496156451629258e-08,All age groups,op,Ruxolitinib,NK
RFX3,3.034714467834557e-22,0.573963428586915,DMSO,Ruxolitinib,1.160044078833532e-21,All age groups,op,Ruxolitinib,NK
RLF,0.008809095747287443,0.4414632883224509,DMSO,Ruxolitinib,0.011996082135555619,All age groups,op,Ruxolitinib,NK
RORA,0.5109342198900352,-0.25265720038101946,DMSO,Ruxolitinib,0.5454568023150376,All age groups,op,Ruxolitinib,NK
RREB1,5.501794377352558e-25,0.9887070371792865,DMSO,Ruxolitinib,2.3707732135137386e-24,All age groups,op,Ruxolitinib,NK
RUNX1,3.5444690944728163e-69,1.3164485228719833,DMSO,Ruxolitinib,6.000279824214696e-68,All age groups,op,Ruxolitinib,NK
RUNX2,0.22228702311499582,-0.840483215891159,DMSO,Ruxolitinib,0.2608021013774951,All age groups,op,Ruxolitinib,NK
RUNX3,0.7820970531565996,-0.08614293059035442,DMSO,Ruxolitinib,0.7955236120090734,All age groups,op,Ruxolitinib,NK
SAFB,0.5529274189079343,-0.1064217087870271,DMSO,Ruxolitinib,0.5876403510366834,All age groups,op,Ruxolitinib,NK
SAFB2,0.2911438849234721,-0.1398967041669709,DMSO,Ruxolitinib,0.33333865085441006,All age groups,op,Ruxolitinib,NK
SATB1,0.09285651956067499,-0.5502396019445452,DMSO,Ruxolitinib,0.11402588153305684,All age groups,op,Ruxolitinib,NK
SKIL,2.4019095533145996e-23,-0.5908410740453338,DMSO,Ruxolitinib,9.487542735592668e-23,All age groups,op,Ruxolitinib,NK
SMAD3,0.4674426786943985,0.1140117044794758,DMSO,Ruxolitinib,0.5035632493207838,All age groups,op,Ruxolitinib,NK
SMAD4,1.7923046219689794e-30,1.6808086446705486,DMSO,Ruxolitinib,9.654004441060184e-30,All age groups,op,Ruxolitinib,NK
SMAD5,1.693988559331737e-27,1.4340983452203275,DMSO,Ruxolitinib,7.872064481600424e-27,All age groups,op,Ruxolitinib,NK
SNAI1,0.002609692890906595,-0.37379462778430067,DMSO,Ruxolitinib,0.003771324482590628,All age groups,op,Ruxolitinib,NK
SOX4,0.029683452486356728,-0.5467089025497884,DMSO,Ruxolitinib,0.03802690940144078,All age groups,op,Ruxolitinib,NK
SP110,2.27174985630799e-28,-1.4477141500851236,DMSO,Ruxolitinib,1.12167649155207e-27,All age groups,op,Ruxolitinib,NK
SP140L,0.5762448721880938,0.11456194131897658,DMSO,Ruxolitinib,0.6069779320381256,All age groups,op,Ruxolitinib,NK
SP3,8.29557207150571e-11,0.9019867278149712,DMSO,Ruxolitinib,2.0915431712200568e-10,All age groups,op,Ruxolitinib,NK
SP4,3.9341370761981476e-80,1.4427144695508645,DMSO,Ruxolitinib,9.32390487058961e-79,All age groups,op,Ruxolitinib,NK
SPEN,0.006062940697140187,0.8292190602877545,DMSO,Ruxolitinib,0.008354168286175722,All age groups,op,Ruxolitinib,NK
SREBF2,3.8111126801480604e-10,1.3818170929846145,DMSO,Ruxolitinib,9.408684429115525e-10,All age groups,op,Ruxolitinib,NK
STAT1,7.182432021783448e-14,-1.7968265627978124,DMSO,Ruxolitinib,2.0508872158586471e-13,All age groups,op,Ruxolitinib,NK
STAT2,4.070517585586955e-36,1.2462479910873487,DMSO,Ruxolitinib,2.679757410511412e-35,All age groups,op,Ruxolitinib,NK
STAT3,0.0008085799921091227,0.5772281932557076,DMSO,Ruxolitinib,0.001260746435064882,All age groups,op,Ruxolitinib,NK
STAT4,2.317828347207415e-14,1.3845741811251384,DMSO,Ruxolitinib,6.781794052940214e-14,All age groups,op,Ruxolitinib,NK
STAT5A,0.14345398073076857,-0.4870550700460481,DMSO,Ruxolitinib,0.17435176119585716,All age groups,op,Ruxolitinib,NK
STAT5B,2.354443882060373e-08,0.1765720184108778,DMSO,Ruxolitinib,5.0270558562910666e-08,All age groups,op,Ruxolitinib,NK
STAT6,6.101183822261488e-05,0.9189068893779911,DMSO,Ruxolitinib,0.00010328432613399806,All age groups,op,Ruxolitinib,NK
TBX21,0.7996476347222932,0.10350750234204042,DMSO,Ruxolitinib,0.809899527475143,All age groups,op,Ruxolitinib,NK
TCF12,2.1219186172040812e-44,1.467973359058659,DMSO,Ruxolitinib,1.859641775899259e-43,All age groups,op,Ruxolitinib,NK
TCF4,0.7325058051518942,0.10999563066426206,DMSO,Ruxolitinib,0.7515319299610344,All age groups,op,Ruxolitinib,NK
TCF7,0.005954436161631602,-2.7864878051314057,DMSO,Ruxolitinib,0.008252639592436781,All age groups,op,Ruxolitinib,NK
TFCP2,2.4349746860154696e-43,1.8269417557698944,DMSO,Ruxolitinib,1.9899620709850563e-42,All age groups,op,Ruxolitinib,NK
TFDP1,0.002865730877108413,-6.09636184612816,DMSO,Ruxolitinib,0.004116231623482993,All age groups,op,Ruxolitinib,NK
TFDP2,1.2304264456854946e-07,0.9253615638332704,DMSO,Ruxolitinib,2.5138885140298465e-07,All age groups,op,Ruxolitinib,NK
TGIF1,4.109447245413274e-13,-0.7961311197033552,DMSO,Ruxolitinib,1.1324872060034254e-12,All age groups,op,Ruxolitinib,NK
THAP11,8.06480891190698e-12,-0.6130654738008081,DMSO,Ruxolitinib,2.1003952880461037e-11,All age groups,op,Ruxolitinib,NK
TP53,0.0004464315158343569,-3.8849638925835617,DMSO,Ruxolitinib,0.0007100957667969301,All age groups,op,Ruxolitinib,NK
TRAFD1,8.048886273092665e-20,1.2653423632819123,DMSO,Ruxolitinib,2.6494250648930023e-19,All age groups,op,Ruxolitinib,NK
TRERF1,0.0004856002072226463,0.21563816607187378,DMSO,Ruxolitinib,0.0007672483274117812,All age groups,op,Ruxolitinib,NK
USF2,1.950077863858117e-06,-0.7422880047154715,DMSO,Ruxolitinib,3.6973476298749897e-06,All age groups,op,Ruxolitinib,NK
VEZF1,1.504956561423578e-240,0.5260249104420889,DMSO,Ruxolitinib,8.9168676264347e-239,All age groups,op,Ruxolitinib,NK
XBP1,1.633337825109763e-05,-1.7600934204172107,DMSO,Ruxolitinib,2.8674152929704728e-05,All age groups,op,Ruxolitinib,NK
YBX1,1.38524744642797e-05,-3.3307425715003522,DMSO,Ruxolitinib,2.4500272000255885e-05,All age groups,op,Ruxolitinib,NK
YBX3,0.0012626033711134364,-1.3623099616620589,DMSO,Ruxolitinib,0.0019430973958044445,All age groups,op,Ruxolitinib,NK
YY1,5.46465305674982e-10,-1.6082931921198735,DMSO,Ruxolitinib,1.3215538514792932e-09,All age groups,op,Ruxolitinib,NK
ZBED4,1.3845652576392438e-128,0.6459905318851705,DMSO,Ruxolitinib,4.6877423722928685e-127,All age groups,op,Ruxolitinib,NK
ZBTB1,0.6584135118583939,-0.08227072336809844,DMSO,Ruxolitinib,0.6874185123807901,All age groups,op,Ruxolitinib,NK
ZBTB10,0.1686532842463646,-0.21081499909369997,DMSO,Ruxolitinib,0.20289760592075337,All age groups,op,Ruxolitinib,NK
ZBTB11,6.057766179063121e-83,1.155775085687348,DMSO,Ruxolitinib,1.5952117604866218e-81,All age groups,op,Ruxolitinib,NK
ZBTB20,1.0197239729131878e-06,1.1565097519089875,DMSO,Ruxolitinib,1.980939193282176e-06,All age groups,op,Ruxolitinib,NK
ZBTB43,1.324831146658809e-21,0.481406599439327,DMSO,Ruxolitinib,4.830538180894427e-21,All age groups,op,Ruxolitinib,NK
ZBTB44,5.3159016081307105e-62,1.5025017923380473,DMSO,Ruxolitinib,6.630887795405149e-61,All age groups,op,Ruxolitinib,NK
ZBTB7A,0.02219877247388211,-0.5808904908825169,DMSO,Ruxolitinib,0.028907192726978354,All age groups,op,Ruxolitinib,NK
ZEB1,0.18715957033097286,-0.9149987546424289,DMSO,Ruxolitinib,0.22289858376100788,All age groups,op,Ruxolitinib,NK
ZEB2,0.16399743204855033,0.4284093393866553,DMSO,Ruxolitinib,0.1983030173240124,All age groups,op,Ruxolitinib,NK
ZFP91,1.7839928516954547e-06,1.3776290049781441,DMSO,Ruxolitinib,3.4097282729985703e-06,All age groups,op,Ruxolitinib,NK
ZFX,2.1970451360835128e-44,1.2092339660846025,DMSO,Ruxolitinib,1.859641775899259e-43,All age groups,op,Ruxolitinib,NK
ZGPAT,3.3021742613729325e-06,-0.7398651573916751,DMSO,Ruxolitinib,6.1469282571783604e-06,All age groups,op,Ruxolitinib,NK
ZHX1,5.692767585344968e-24,1.2190460387543471,DMSO,Ruxolitinib,2.3261826167702712e-23,All age groups,op,Ruxolitinib,NK
ZHX2,6.182210598231205e-09,0.5043390567412156,DMSO,Ruxolitinib,1.3954132493150435e-08,All age groups,op,Ruxolitinib,NK
ZKSCAN1,0.25646784099363595,-0.18569096550270695,DMSO,Ruxolitinib,0.29650184544142305,All age groups,op,Ruxolitinib,NK
ZNF148,1.2135775683751213e-09,0.7236022642076811,DMSO,Ruxolitinib,2.9052311485343814e-09,All age groups,op,Ruxolitinib,NK
ZNF207,8.154505574069626e-06,-0.6606066565872055,DMSO,Ruxolitinib,1.475280779430917e-05,All age groups,op,Ruxolitinib,NK
ZNF217,0.0024963554331026098,0.4924602917463758,DMSO,Ruxolitinib,0.003629670169603181,All age groups,op,Ruxolitinib,NK
ZNF24,0.00639975813267633,-0.11426744700701086,DMSO,Ruxolitinib,0.008767298713550812,All age groups,op,Ruxolitinib,NK
ZNF276,3.763249129294589e-09,1.1958587490509145,DMSO,Ruxolitinib,8.746634794781921e-09,All age groups,op,Ruxolitinib,NK
ZNF280D,0.3474810294059646,0.15173547032954873,DMSO,Ruxolitinib,0.38845756589251706,All age groups,op,Ruxolitinib,NK
ZNF292,3.8331307356254064e-30,0.4674363731378482,DMSO,Ruxolitinib,1.9748956181374377e-29,All age groups,op,Ruxolitinib,NK
ZNF318,2.3009785631657384e-27,1.9049756245324734,DMSO,Ruxolitinib,1.0487152297505384e-26,All age groups,op,Ruxolitinib,NK
ZNF326,0.7146660068244322,0.04195385755060864,DMSO,Ruxolitinib,0.7364167113799583,All age groups,op,Ruxolitinib,NK
ZNF331,9.49113551493176e-05,-1.1822103208419903,DMSO,Ruxolitinib,0.00015840838852386105,All age groups,op,Ruxolitinib,NK
ZNF335,5.207002203723372e-71,1.1631433551101917,DMSO,Ruxolitinib,9.492765556018762e-70,All age groups,op,Ruxolitinib,NK
ZNF33A,1.5908547584959827e-27,0.05524487114948743,DMSO,Ruxolitinib,7.694542403337713e-27,All age groups,op,Ruxolitinib,NK
ZNF350,0.5595451401002527,-0.12538638368419205,DMSO,Ruxolitinib,0.592018741981071,All age groups,op,Ruxolitinib,NK
ZNF394,6.465660001333836e-07,-0.4791804007475407,DMSO,Ruxolitinib,1.2664143969554705e-06,All age groups,op,Ruxolitinib,NK
ZNF407,3.220108728596101e-31,1.6230084992063663,DMSO,Ruxolitinib,1.817061353993514e-30,All age groups,op,Ruxolitinib,NK
ZNF451,6.039831038479506e-38,0.9453625381439458,DMSO,Ruxolitinib,4.337696836726191e-37,All age groups,op,Ruxolitinib,NK
ZNF460,1.308036491165379e-20,1.179224649181106,DMSO,Ruxolitinib,4.5351280701342746e-20,All age groups,op,Ruxolitinib,NK
ZNF511,1.1593295809784598e-07,-1.4826116147521695,DMSO,Ruxolitinib,2.389227049494739e-07,All age groups,op,Ruxolitinib,NK
ZNF592,6.560912435761097e-22,1.6288449486940593,DMSO,Ruxolitinib,2.4295878863677814e-21,All age groups,op,Ruxolitinib,NK
ZNF600,5.8491415837720875e-09,1.8758695485009913,DMSO,Ruxolitinib,1.3329293801480621e-08,All age groups,op,Ruxolitinib,NK
ZNF609,0.00018630550472772568,0.5257497964761927,DMSO,Ruxolitinib,0.00030662780986438185,All age groups,op,Ruxolitinib,NK
ZNF644,0.19092267517267103,0.2192155672288152,DMSO,Ruxolitinib,0.22624337007961517,All age groups,op,Ruxolitinib,NK
ZNF652,8.437230811357956e-06,0.6370133036381763,DMSO,Ruxolitinib,1.5148664411301785e-05,All age groups,op,Ruxolitinib,NK
ZNF708,6.112204960283252e-35,1.3682786980874386,DMSO,Ruxolitinib,3.915115069154407e-34,All age groups,op,Ruxolitinib,NK
ZNF740,6.253828270936064e-13,1.1655978565626601,DMSO,Ruxolitinib,1.6842696593316443e-12,All age groups,op,Ruxolitinib,NK
ZNF800,6.616007866477286e-14,1.0528294437189747,DMSO,Ruxolitinib,1.9121876394574595e-13,All age groups,op,Ruxolitinib,NK
ZNF83,0.17756421984850912,0.20609427516649015,DMSO,Ruxolitinib,0.21253899042473062,All age groups,op,Ruxolitinib,NK
ZXDC,9.142199793555636e-12,1.0017311150063695,DMSO,Ruxolitinib,2.3551101642094412e-11,All age groups,op,Ruxolitinib,NK
AHR,0.0635577406850859,0.37339997228796595,DMSO,Ruxolitinib,0.10276543786095059,All age groups,op,Ruxolitinib,B
AKNA,0.1292078409658227,-0.16307204490865423,DMSO,Ruxolitinib,0.18490087586488418,All age groups,op,Ruxolitinib,B
ARID2,0.03568262729700188,0.48222698761372373,DMSO,Ruxolitinib,0.06301400139683311,All age groups,op,Ruxolitinib,B
ARID3A,0.001088640656839925,-1.4612557011996732,DMSO,Ruxolitinib,0.0039285728051179905,All age groups,op,Ruxolitinib,B
ARID3B,0.001340783952281937,0.1651291183888667,DMSO,Ruxolitinib,0.0047337146639785605,All age groups,op,Ruxolitinib,B
ARID5A,0.9406982317098355,-0.0048706567842622395,DMSO,Ruxolitinib,0.9599748348186435,All age groups,op,Ruxolitinib,B
ASH1L,0.9862155304274592,0.0036582483807923913,DMSO,Ruxolitinib,0.9884773271010352,All age groups,op,Ruxolitinib,B
ATF2,0.004469123081263996,0.42598036584943344,DMSO,Ruxolitinib,0.012503501654322865,All age groups,op,Ruxolitinib,B
ATF4,0.0007120504608042612,-1.3513156537304216,DMSO,Ruxolitinib,0.0026863721930342577,All age groups,op,Ruxolitinib,B
ATF5,0.11149668004842571,-0.2610772030958682,DMSO,Ruxolitinib,0.16235481480735672,All age groups,op,Ruxolitinib,B
ATF6,0.03738616212156769,0.31195417227052263,DMSO,Ruxolitinib,0.06509898159629618,All age groups,op,Ruxolitinib,B
ATF7,0.02412376226864526,0.3214005218051039,DMSO,Ruxolitinib,0.04692825628822398,All age groups,op,Ruxolitinib,B
BACH1,0.1361296199317534,-0.1884900907850593,DMSO,Ruxolitinib,0.19150438058195818,All age groups,op,Ruxolitinib,B
BACH2,0.08570370083809722,1.0477641179373318,DMSO,Ruxolitinib,0.13092160434776814,All age groups,op,Ruxolitinib,B
BATF,8.909889068570421e-08,-1.1113592534759167,DMSO,Ruxolitinib,6.338749651640099e-07,All age groups,op,Ruxolitinib,B
BCL11A,0.9275283311110143,0.02526497960963588,DMSO,Ruxolitinib,0.9543576630026552,All age groups,op,Ruxolitinib,B
BCL11B,0.4454701848939536,-0.4004022391670837,DMSO,Ruxolitinib,0.5437356668558552,All age groups,op,Ruxolitinib,B
BCL6,0.027101809348902994,0.5062153329918235,DMSO,Ruxolitinib,0.05112386763543064,All age groups,op,Ruxolitinib,B
BHLHE40,0.588574511643702,-0.13713828482816948,DMSO,Ruxolitinib,0.6706353589890103,All age groups,op,Ruxolitinib,B
BHLHE41,0.003096225846684577,-0.5907816152772302,DMSO,Ruxolitinib,0.00940195409542024,All age groups,op,Ruxolitinib,B
CAMTA1,0.03149280587490353,-0.07611508938827634,DMSO,Ruxolitinib,0.05682397581776072,All age groups,op,Ruxolitinib,B
CDC5L,4.232615767993263e-24,-0.2523364810922253,DMSO,Ruxolitinib,1.1710236958114696e-22,All age groups,op,Ruxolitinib,B
CEBPB,9.823617714492339e-24,-0.6572329131827512,DMSO,Ruxolitinib,2.4460808109085924e-22,All age groups,op,Ruxolitinib,B
CEBPG,0.0013497740608131637,-0.4418862409482968,DMSO,Ruxolitinib,0.0047337146639785605,All age groups,op,Ruxolitinib,B
CREB1,0.03138945242869952,0.49007958298224,DMSO,Ruxolitinib,0.05682397581776072,All age groups,op,Ruxolitinib,B
CREB3,0.920648753901436,0.0059663279873265335,DMSO,Ruxolitinib,0.9543576630026552,All age groups,op,Ruxolitinib,B
CREB3L2,0.006783140088722741,0.35668211241400155,DMSO,Ruxolitinib,0.01759376960512461,All age groups,op,Ruxolitinib,B
CREM,0.07347091733957738,-0.2212024537569827,DMSO,Ruxolitinib,0.11578644568072637,All age groups,op,Ruxolitinib,B
CTCF,1.65023305325889e-05,-0.1693119762369498,DMSO,Ruxolitinib,8.560583963780493e-05,All age groups,op,Ruxolitinib,B
CUX1,0.0034312570171565492,0.5389777443073601,DMSO,Ruxolitinib,0.010293771051469648,All age groups,op,Ruxolitinib,B
DBP,0.8193163051540164,-0.06801940585473432,DMSO,Ruxolitinib,0.8755783690272536,All age groups,op,Ruxolitinib,B
DDIT3,0.13149317728526194,-0.4125850715127453,DMSO,Ruxolitinib,0.18709600653731556,All age groups,op,Ruxolitinib,B
DEAF1,0.263266905680445,-0.0650263591234171,DMSO,Ruxolitinib,0.33846662632968616,All age groups,op,Ruxolitinib,B
DMTF1,0.0887021917157947,0.47892394441664493,DMSO,Ruxolitinib,0.1346758886416639,All age groups,op,Ruxolitinib,B
DNMT1,0.00357436376569423,-0.12703793203381053,DMSO,Ruxolitinib,0.010470783266563097,All age groups,op,Ruxolitinib,B
DR1,7.80874817405798e-08,-0.9711433164164281,DMSO,Ruxolitinib,5.823488461821091e-07,All age groups,op,Ruxolitinib,B
DRAP1,5.432836580382245e-08,-2.368478220701879,DMSO,Ruxolitinib,4.227425964109935e-07,All age groups,op,Ruxolitinib,B
E2F4,3.4898127117272446e-51,-0.4870853620133688,DMSO,Ruxolitinib,1.4482722753668063e-49,All age groups,op,Ruxolitinib,B
E2F5,0.0046781572147660145,0.27146344401058303,DMSO,Ruxolitinib,0.012796377690847233,All age groups,op,Ruxolitinib,B
EBF1,0.004346735307066268,-0.45353628656541173,DMSO,Ruxolitinib,0.0122992851302216,All age groups,op,Ruxolitinib,B
EEA1,0.10083516787550546,-0.25070229451816733,DMSO,Ruxolitinib,0.15034704671258,All age groups,op,Ruxolitinib,B
EGR1,0.012222608150127979,-0.587023689389853,DMSO,Ruxolitinib,0.027173477048052383,All age groups,op,Ruxolitinib,B
ELF1,0.015365536508243523,0.460031650924039,DMSO,Ruxolitinib,0.03301551285158299,All age groups,op,Ruxolitinib,B
ELF2,0.025609543369210622,0.47963104188629063,DMSO,Ruxolitinib,0.04943237441033678,All age groups,op,Ruxolitinib,B
ELF4,3.793106341250493e-10,-0.12451719614114028,DMSO,Ruxolitinib,3.777933915885491e-09,All age groups,op,Ruxolitinib,B
ELK3,0.5351022982545739,0.07824301453112414,DMSO,Ruxolitinib,0.625542123311685,All age groups,op,Ruxolitinib,B
ELK4,0.0023138895887981183,0.36171388305426033,DMSO,Ruxolitinib,0.00748257802091859,All age groups,op,Ruxolitinib,B
ETS1,0.7341657085478961,-0.0991020690817912,DMSO,Ruxolitinib,0.7913734260970828,All age groups,op,Ruxolitinib,B
ETV6,0.1907200405448911,0.2474921897462261,DMSO,Ruxolitinib,0.2566988653820426,All age groups,op,Ruxolitinib,B
FLI1,0.04809620306894109,-0.16918186099998186,DMSO,Ruxolitinib,0.08146907866779818,All age groups,op,Ruxolitinib,B
FOS,0.5496595969902753,0.062283400121968015,DMSO,Ruxolitinib,0.636582510002691,All age groups,op,Ruxolitinib,B
FOSB,0.004884986278427705,-0.2580125040703895,DMSO,Ruxolitinib,0.013079156809983858,All age groups,op,Ruxolitinib,B
FOXJ3,0.010091076188173594,0.5591375356103541,DMSO,Ruxolitinib,0.023482971690235745,All age groups,op,Ruxolitinib,B
FOXO1,0.4145443948596218,0.3802942059504595,DMSO,Ruxolitinib,0.5109977936635932,All age groups,op,Ruxolitinib,B
FOXO3,7.845924468367423e-05,0.4915598784363648,DMSO,Ruxolitinib,0.0003552063986588161,All age groups,op,Ruxolitinib,B
FOXP1,0.10464875830612339,0.6579264982520444,DMSO,Ruxolitinib,0.15510440963229002,All age groups,op,Ruxolitinib,B
